type,DrugBank ID,DrugBank Name,Group,Gene Target
small molecule,DB00243,Ranolazine,investigational,CACNB4
small molecule,DB00243,Ranolazine,investigational,ADRA1A
small molecule,DB00243,Ranolazine,investigational,ADRA1B
small molecule,DB00243,Ranolazine,investigational,ADRA1D
small molecule,DB00243,Ranolazine,investigational,ADRB1
small molecule,DB00244,Mesalazine,approved,PTGS2
small molecule,DB00244,Mesalazine,approved,PTGS1
small molecule,DB00244,Mesalazine,approved,ALOX5
small molecule,DB00244,Mesalazine,approved,PPARG
small molecule,DB00244,Mesalazine,approved,CHUK
small molecule,DB00244,Mesalazine,approved,IKBKB
small molecule,DB00244,Mesalazine,approved,NOS2
small molecule,DB00245,Benzatropine,approved,CHRM1
small molecule,DB00245,Benzatropine,approved,SLC6A3
small molecule,DB00245,Benzatropine,approved,HRH1
small molecule,DB00245,Benzatropine,approved,SLC6A4
small molecule,DB00245,Benzatropine,approved,SLC6A2
small molecule,DB00246,Ziprasidone,approved,DRD2
small molecule,DB00246,Ziprasidone,approved,HTR2A
small molecule,DB00246,Ziprasidone,approved,HTR1A
small molecule,DB00246,Ziprasidone,approved,HTR1D
small molecule,DB00246,Ziprasidone,approved,HTR2C
small molecule,DB00246,Ziprasidone,approved,DRD1
small molecule,DB00246,Ziprasidone,approved,DRD5
small molecule,DB00246,Ziprasidone,approved,DRD3
small molecule,DB00246,Ziprasidone,approved,DRD4
small molecule,DB00246,Ziprasidone,approved,HTR1B
small molecule,DB00246,Ziprasidone,approved,HTR1E
small molecule,DB00246,Ziprasidone,approved,HTR6
small molecule,DB00246,Ziprasidone,approved,HTR7
small molecule,DB00246,Ziprasidone,approved,HRH1
small molecule,DB00246,Ziprasidone,approved,ADRA1A
small molecule,DB00246,Ziprasidone,approved,ADRA1B
small molecule,DB00246,Ziprasidone,approved,ADRA2A
small molecule,DB00246,Ziprasidone,approved,ADRA2B
small molecule,DB00246,Ziprasidone,approved,ADRA2C
small molecule,DB00246,Ziprasidone,approved,CHRM1
small molecule,DB00246,Ziprasidone,approved,CHRM2
small molecule,DB00246,Ziprasidone,approved,CHRM3
small molecule,DB00246,Ziprasidone,approved,CHRM4
small molecule,DB00246,Ziprasidone,approved,CHRM5
small molecule,DB00246,Ziprasidone,approved,HTR3A
small molecule,DB00246,Ziprasidone,approved,HTR3B
small molecule,DB00246,Ziprasidone,approved,HTR3C
small molecule,DB00246,Ziprasidone,approved,HTR3D
small molecule,DB00246,Ziprasidone,approved,HTR3E
small molecule,DB00246,Ziprasidone,approved,HTR5A
small molecule,DB00247,Methysergide,approved,HTR2B
small molecule,DB00247,Methysergide,approved,HTR2C
small molecule,DB00247,Methysergide,approved,HTR2A
small molecule,DB00247,Methysergide,approved,HTR1A
small molecule,DB00247,Methysergide,approved,HTR7
small molecule,DB00247,Methysergide,approved,HTR1B
small molecule,DB00247,Methysergide,approved,HTR1F
small molecule,DB00247,Methysergide,approved,HTR1E
small molecule,DB00248,Cabergoline,approved,DRD2
small molecule,DB00248,Cabergoline,approved,HTR2B
small molecule,DB00248,Cabergoline,approved,DRD3
small molecule,DB00248,Cabergoline,approved,HTR2A
small molecule,DB00248,Cabergoline,approved,ADRA2B
small molecule,DB00248,Cabergoline,approved,HTR1D
small molecule,DB00248,Cabergoline,approved,DRD4
small molecule,DB00248,Cabergoline,approved,ADRA2A
small molecule,DB00248,Cabergoline,approved,HTR1A
small molecule,DB00248,Cabergoline,approved,ADRA2C
small molecule,DB00248,Cabergoline,approved,DRD5
small molecule,DB00248,Cabergoline,approved,DRD1
small molecule,DB00248,Cabergoline,approved,HTR1B
small molecule,DB00248,Cabergoline,approved,HTR2C
small molecule,DB00248,Cabergoline,approved,HTR7
small molecule,DB00248,Cabergoline,approved,ADRA1A
small molecule,DB00248,Cabergoline,approved,ADRA1B
small molecule,DB00248,Cabergoline,approved,ADRA1D
small molecule,DB00248,Cabergoline,approved,ADRB1
small molecule,DB00248,Cabergoline,approved,ADRB2
small molecule,DB00248,Cabergoline,approved,DRD1
small molecule,DB00248,Cabergoline,approved,DRD5
small molecule,DB00253,Medrysone,approved,NR3C1
small molecule,DB00261,Anagrelide,approved,PDE3A
small molecule,DB00262,Carmustine,investigational,GSR
small molecule,DB00264,Metoprolol,investigational,ADRB1
small molecule,DB00264,Metoprolol,investigational,ADRB2
small molecule,DB00264,Metoprolol,investigational,ADRB1
small molecule,DB00264,Metoprolol,investigational,ADRB2
small molecule,DB00264,Metoprolol,investigational,ADRB3
small molecule,DB00266,Dicoumarol,approved,VKORC1
small molecule,DB00266,Dicoumarol,approved,NQO1
small molecule,DB00266,Dicoumarol,approved,CRYZ
small molecule,DB00268,Ropinirole,investigational,DRD3
small molecule,DB00268,Ropinirole,investigational,DRD2
small molecule,DB00268,Ropinirole,investigational,DRD4
small molecule,DB00268,Ropinirole,investigational,ADRA1A
small molecule,DB00268,Ropinirole,investigational,ADRA1B
small molecule,DB00268,Ropinirole,investigational,ADRA1D
small molecule,DB00268,Ropinirole,investigational,ADRA2A
small molecule,DB00268,Ropinirole,investigational,ADRA2B
small molecule,DB00268,Ropinirole,investigational,ADRA2C
small molecule,DB00270,Isradipine,investigational,CACNA1C
small molecule,DB00270,Isradipine,investigational,CACNA2D1
small molecule,DB00270,Isradipine,investigational,CACNB2
small molecule,DB00270,Isradipine,investigational,CACNA1H
small molecule,DB00270,Isradipine,investigational,CACNA2D2
small molecule,DB00270,Isradipine,investigational,CACNA1D
small molecule,DB00270,Isradipine,investigational,CACNA1S
small molecule,DB00272,Betazole,approved,HRH2
small molecule,DB00273,Topiramate,approved,GABRA1
small molecule,DB00273,Topiramate,approved,SCN1A
small molecule,DB00273,Topiramate,approved,SCN10A
small molecule,DB00273,Topiramate,approved,SCN11A
small molecule,DB00273,Topiramate,approved,SCN2A
small molecule,DB00273,Topiramate,approved,SCN3A
small molecule,DB00273,Topiramate,approved,SCN4A
small molecule,DB00273,Topiramate,approved,SCN5A
small molecule,DB00273,Topiramate,approved,SCN7A
small molecule,DB00273,Topiramate,approved,SCN8A
small molecule,DB00273,Topiramate,approved,SCN9A
small molecule,DB00273,Topiramate,approved,GRIK1
small molecule,DB00273,Topiramate,approved,GRIK2
small molecule,DB00273,Topiramate,approved,GRIK3
small molecule,DB00273,Topiramate,approved,GRIK4
small molecule,DB00273,Topiramate,approved,GRIK5
small molecule,DB00273,Topiramate,approved,CA2
small molecule,DB00273,Topiramate,approved,CA4
small molecule,DB00273,Topiramate,approved,CACNA1C
small molecule,DB00273,Topiramate,approved,CACNA1D
small molecule,DB00273,Topiramate,approved,CACNA1F
small molecule,DB00273,Topiramate,approved,CACNA1S
small molecule,DB00273,Topiramate,approved,CACNB1
small molecule,DB00273,Topiramate,approved,CACNB2
small molecule,DB00273,Topiramate,approved,CACNB3
small molecule,DB00273,Topiramate,approved,CACNB4
small molecule,DB00273,Topiramate,approved,CA1
small molecule,DB00273,Topiramate,approved,CA3
small molecule,DB00273,Topiramate,approved,CACNA1E
small molecule,DB00275,Olmesartan,investigational,AGTR1
small molecule,DB00276,Amsacrine,investigational,TOP2A
small molecule,DB00276,Amsacrine,investigational,KCNH2
small molecule,DB00276,Amsacrine,investigational,ORM1
small molecule,DB00276,Amsacrine,investigational,ALB
small molecule,DB00277,Theophylline,approved,ADORA1
small molecule,DB00277,Theophylline,approved,ADORA2A
small molecule,DB00277,Theophylline,approved,ADORA2B
small molecule,DB00277,Theophylline,approved,PDE4B
small molecule,DB00277,Theophylline,approved,PDE5A
small molecule,DB00277,Theophylline,approved,PDE4A
small molecule,DB00277,Theophylline,approved,PDE3A
small molecule,DB00277,Theophylline,approved,HDAC2
small molecule,DB00277,Theophylline,approved,CPNE1
small molecule,DB00277,Theophylline,approved,HM13
small molecule,DB00277,Theophylline,approved,NOMO1
small molecule,DB00277,Theophylline,approved,PARP1
small molecule,DB00277,Theophylline,approved,RIC3
small molecule,DB00277,Theophylline,approved,TTLL3
small molecule,DB00278,Argatroban,investigational,F2
small molecule,DB00280,Disopyramide,approved,SCN5A
small molecule,DB00280,Disopyramide,approved,CHRM1
small molecule,DB00280,Disopyramide,approved,CHRM2
small molecule,DB00280,Disopyramide,approved,CHRM3
small molecule,DB00280,Disopyramide,approved,KCND2
small molecule,DB00280,Disopyramide,approved,KCND3
small molecule,DB00280,Disopyramide,approved,KCNH2
small molecule,DB00280,Disopyramide,approved,ORM2
small molecule,DB00282,Pamidronic acid,approved,FDPS
small molecule,DB00282,Pamidronic acid,approved,GGPS1
small molecule,DB00282,Pamidronic acid,approved,CASP3
small molecule,DB00282,Pamidronic acid,approved,CASP9
small molecule,DB00283,Clemastine,investigational,HRH1
small molecule,DB00284,Acarbose,investigational,MGAM
small molecule,DB00284,Acarbose,investigational,SI
small molecule,DB00284,Acarbose,investigational,AMY2A
small molecule,DB00284,Acarbose,investigational,GAA
small molecule,DB00285,Venlafaxine,approved,SLC6A4
small molecule,DB00285,Venlafaxine,approved,SLC6A2
small molecule,DB00285,Venlafaxine,approved,SLC6A3
small molecule,DB00286,Conjugated estrogens,approved,ESR2
small molecule,DB00286,Conjugated estrogens,approved,ESR1
small molecule,DB00287,Travoprost,approved,PTGFR
small molecule,DB00288,Amcinonide,approved,NR3C1
small molecule,DB00288,Amcinonide,approved,ANXA1
small molecule,DB00289,Atomoxetine,approved,SLC6A2
small molecule,DB00289,Atomoxetine,approved,SLC6A4
small molecule,DB00289,Atomoxetine,approved,GRIN1
small molecule,DB00289,Atomoxetine,approved,GRIN2A
small molecule,DB00289,Atomoxetine,approved,GRIN2B
small molecule,DB00289,Atomoxetine,approved,GRIN2C
small molecule,DB00289,Atomoxetine,approved,GRIN2D
small molecule,DB00289,Atomoxetine,approved,GRIN3A
small molecule,DB00289,Atomoxetine,approved,GRIN3B
small molecule,DB00289,Atomoxetine,approved,KCNJ3
small molecule,DB00289,Atomoxetine,approved,OPRK1
small molecule,DB00290,Bleomycin,investigational,LIG1
small molecule,DB00290,Bleomycin,investigational,LIG3
small molecule,DB00292,Etomidate,approved,GABRA1
small molecule,DB00292,Etomidate,approved,ADRA2B
small molecule,DB00292,Etomidate,approved,GABRA1
small molecule,DB00292,Etomidate,approved,GABRA2
small molecule,DB00292,Etomidate,approved,GABRA3
small molecule,DB00292,Etomidate,approved,GABRA4
small molecule,DB00292,Etomidate,approved,GABRA5
small molecule,DB00292,Etomidate,approved,GABRA6
small molecule,DB00292,Etomidate,approved,GABRB1
small molecule,DB00292,Etomidate,approved,GABRB2
small molecule,DB00292,Etomidate,approved,GABRB3
small molecule,DB00292,Etomidate,approved,GABRD
small molecule,DB00292,Etomidate,approved,GABRE
small molecule,DB00292,Etomidate,approved,GABRG1
small molecule,DB00292,Etomidate,approved,GABRG2
small molecule,DB00292,Etomidate,approved,GABRG3
small molecule,DB00292,Etomidate,approved,GABRP
small molecule,DB00292,Etomidate,approved,GABRQ
small molecule,DB00293,Raltitrexed,investigational,TYMS
small molecule,DB00293,Raltitrexed,investigational,FPGS
small molecule,DB00294,Etonogestrel,investigational,PGR
small molecule,DB00295,Morphine,investigational,OPRM1
small molecule,DB00295,Morphine,investigational,OPRK1
small molecule,DB00295,Morphine,investigational,OPRD1
small molecule,DB00295,Morphine,investigational,LY96
small molecule,DB00296,Ropivacaine,approved,SCN10A
small molecule,DB00297,Bupivacaine,investigational,SCN10A
small molecule,DB00297,Bupivacaine,investigational,PTGER1
small molecule,DB00298,Dapiprazole,approved,ADRA1A
small molecule,DB00298,Dapiprazole,approved,ADRA1D
small molecule,DB00298,Dapiprazole,approved,ADRA1B
small molecule,DB00302,Tranexamic acid,approved,PLG
small molecule,DB00304,Desogestrel,approved,PGR
small molecule,DB00304,Desogestrel,approved,ESR1
small molecule,DB00307,Bexarotene,investigational,RXRA
small molecule,DB00307,Bexarotene,investigational,RXRB
small molecule,DB00307,Bexarotene,investigational,RXRG
small molecule,DB00308,Ibutilide,approved,CACNA1C
small molecule,DB00308,Ibutilide,approved,CACNB1
small molecule,DB00308,Ibutilide,approved,KCNH2
small molecule,DB00308,Ibutilide,approved,CACNA2D1
small molecule,DB00308,Ibutilide,approved,CACNG1
small molecule,DB00308,Ibutilide,approved,KCNK1
small molecule,DB00308,Ibutilide,approved,KCNK6
small molecule,DB00308,Ibutilide,approved,KCNH6
small molecule,DB00308,Ibutilide,approved,KCNH7
small molecule,DB00308,Ibutilide,approved,KCNJ11
small molecule,DB00309,Vindesine,investigational,TUBB1
small molecule,DB00310,Chlorthalidone,approved,CA1
small molecule,DB00310,Chlorthalidone,approved,SLC12A1
small molecule,DB00313,Valproic acid,investigational,HDAC9
small molecule,DB00313,Valproic acid,investigational,ACADSB
small molecule,DB00313,Valproic acid,investigational,OGDH
small molecule,DB00313,Valproic acid,investigational,ALDH5A1
small molecule,DB00313,Valproic acid,investigational,SCN1A
small molecule,DB00313,Valproic acid,investigational,SCN10A
small molecule,DB00313,Valproic acid,investigational,SCN11A
small molecule,DB00313,Valproic acid,investigational,SCN2A
small molecule,DB00313,Valproic acid,investigational,SCN3A
small molecule,DB00313,Valproic acid,investigational,SCN4A
small molecule,DB00313,Valproic acid,investigational,SCN5A
small molecule,DB00313,Valproic acid,investigational,SCN7A
small molecule,DB00313,Valproic acid,investigational,SCN8A
small molecule,DB00313,Valproic acid,investigational,SCN9A
small molecule,DB00313,Valproic acid,investigational,SCN1B
small molecule,DB00313,Valproic acid,investigational,SCN2B
small molecule,DB00313,Valproic acid,investigational,SCN3B
small molecule,DB00313,Valproic acid,investigational,SCN4B
small molecule,DB00313,Valproic acid,investigational,HDAC2
small molecule,DB00313,Valproic acid,investigational,PPARA
small molecule,DB00313,Valproic acid,investigational,PPARD
small molecule,DB00313,Valproic acid,investigational,PPARG
small molecule,DB00313,Valproic acid,investigational,HDAC1
small molecule,DB00313,Valproic acid,investigational,HDAC10
small molecule,DB00313,Valproic acid,investigational,HDAC11
small molecule,DB00313,Valproic acid,investigational,HDAC2
small molecule,DB00313,Valproic acid,investigational,HDAC3
small molecule,DB00313,Valproic acid,investigational,HDAC4
small molecule,DB00313,Valproic acid,investigational,HDAC5
small molecule,DB00313,Valproic acid,investigational,HDAC6
small molecule,DB00313,Valproic acid,investigational,HDAC7
small molecule,DB00313,Valproic acid,investigational,HDAC8
small molecule,DB00313,Valproic acid,investigational,HDAC9
small molecule,DB00313,Valproic acid,investigational,CDKN1A
small molecule,DB00313,Valproic acid,investigational,HGF
small molecule,DB00313,Valproic acid,investigational,ODC1
small molecule,DB00313,Valproic acid,investigational,CD274
small molecule,DB00315,Zolmitriptan,investigational,HTR1B
small molecule,DB00315,Zolmitriptan,investigational,HTR1D
small molecule,DB00315,Zolmitriptan,investigational,HTR1F
small molecule,DB00315,Zolmitriptan,investigational,HTR1E
small molecule,DB00315,Zolmitriptan,investigational,HTR7
small molecule,DB00315,Zolmitriptan,investigational,HTR1A
small molecule,DB00315,Zolmitriptan,investigational,HTR2A
small molecule,DB00315,Zolmitriptan,investigational,HTR2B
small molecule,DB00316,Acetaminophen,approved,PTGS2
small molecule,DB00316,Acetaminophen,approved,PTGS1
small molecule,DB00316,Acetaminophen,approved,PTGES3
small molecule,DB00316,Acetaminophen,approved,TRPV1
small molecule,DB00317,Gefitinib,investigational,EGFR
small molecule,DB00320,Dihydroergotamine,investigational,HTR1B
small molecule,DB00320,Dihydroergotamine,investigational,HTR1D
small molecule,DB00320,Dihydroergotamine,investigational,HTR1F
small molecule,DB00320,Dihydroergotamine,investigational,ADRA2A
small molecule,DB00320,Dihydroergotamine,investigational,HTR1A
small molecule,DB00320,Dihydroergotamine,investigational,HTR1E
small molecule,DB00320,Dihydroergotamine,investigational,HTR2A
small molecule,DB00320,Dihydroergotamine,investigational,HTR2B
small molecule,DB00320,Dihydroergotamine,investigational,HTR2C
small molecule,DB00320,Dihydroergotamine,investigational,ADRA1A
small molecule,DB00320,Dihydroergotamine,investigational,ADRA1B
small molecule,DB00320,Dihydroergotamine,investigational,ADRA1D
small molecule,DB00320,Dihydroergotamine,investigational,ADRA2A
small molecule,DB00320,Dihydroergotamine,investigational,ADRA2B
small molecule,DB00320,Dihydroergotamine,investigational,ADRA2C
small molecule,DB00320,Dihydroergotamine,investigational,DRD2
small molecule,DB00320,Dihydroergotamine,investigational,DRD3
small molecule,DB00320,Dihydroergotamine,investigational,DRD4
small molecule,DB00320,Dihydroergotamine,investigational,HTR4
small molecule,DB00320,Dihydroergotamine,investigational,ADRB3
small molecule,DB00321,Amitriptyline,approved,SLC6A2
small molecule,DB00321,Amitriptyline,approved,SLC6A4
small molecule,DB00321,Amitriptyline,approved,HTR2A
small molecule,DB00321,Amitriptyline,approved,HTR1A
small molecule,DB00321,Amitriptyline,approved,OPRD1
small molecule,DB00321,Amitriptyline,approved,OPRK1
small molecule,DB00321,Amitriptyline,approved,NTRK1
small molecule,DB00321,Amitriptyline,approved,NTRK2
small molecule,DB00321,Amitriptyline,approved,ADRA1A
small molecule,DB00321,Amitriptyline,approved,ADRA1D
small molecule,DB00321,Amitriptyline,approved,ADRA2A
small molecule,DB00321,Amitriptyline,approved,HRH1
small molecule,DB00321,Amitriptyline,approved,KCNQ2
small molecule,DB00321,Amitriptyline,approved,KCNA1
small molecule,DB00321,Amitriptyline,approved,HRH2
small molecule,DB00321,Amitriptyline,approved,HRH4
small molecule,DB00321,Amitriptyline,approved,SIGMAR1
small molecule,DB00321,Amitriptyline,approved,HTR2C
small molecule,DB00321,Amitriptyline,approved,ADRA1B
small molecule,DB00321,Amitriptyline,approved,HTR7
small molecule,DB00321,Amitriptyline,approved,HTR1D
